fecha,tmed,tmin,tmax,prec,velmedia,racha,sol,presMax,presMin,num_estaciones
2024-06-04,20.08942528735632,13.27609195402299,26.90149425287356,0.14585764294049,2.552594670406732,8.571107994389902,11.488111888111888,959.6216216216216,956.8567567567568,885
2024-06-05,21.220438799076213,13.894925028835065,28.538292964244523,0.0370930232558139,2.541340782122905,8.83944055944056,11.085714285714284,960.1214285714286,957.4642857142856,889
2024-06-06,22.48822170900693,15.581986143187066,29.41049596309112,0.2272409778812572,2.6872727272727275,9.68368495077356,9.402158273381296,960.25799086758,957.1100456621004,887
2024-06-07,22.666821345707657,16.8162224797219,28.51517960602549,1.3604895104895105,3.1662447257383963,11.064366197183098,7.472857142857143,960.935,956.2418181818182,883
2024-06-08,20.41008111239861,15.538470451911936,25.28125,4.987704918032787,3.074719101123596,11.336568213783403,5.400719424460432,959.0153153153152,954.3211711711712,883
2024-06-09,18.353658536585368,14.107200929152148,22.61400462962963,1.8954279015240327,3.3461322081575244,9.978420310296192,5.565714285714286,958.2094594594596,954.7617117117118,883
2024-06-10,17.92109557109557,13.348428405122236,22.485331781140864,2.219506462984724,2.9932299012693933,9.414950634696757,6.948920863309352,960.3721461187216,957.1630136986302,880
2024-06-11,17.29019607843137,12.429181084198383,22.15444059976932,2.4784382284382285,2.853072625698324,9.48097902097902,6.797163120567376,962.758371040724,959.2131221719458,886
2024-06-12,17.07606936416185,11.923583815028902,22.22794457274827,2.894970760233918,3.120839160839161,10.14747191011236,8.330985915492958,964.7722727272728,961.06,886
2024-06-13,17.97045191193511,10.61367323290846,25.32719907407408,0.428588098016336,2.9098591549295776,9.609129213483143,10.904964539007093,964.6325688073396,960.8981651376146,884
2024-06-14,20.43263646922184,13.564385150812065,27.31241299303944,0.2457508731082654,3.338202247191012,10.85056338028169,10.117605633802818,961.7976958525346,957.1764976958524,886
2024-06-15,19.516743648960738,13.512009237875288,25.52413394919169,0.2716608594657375,3.397346368715084,10.392566619915849,10.73021582733813,960.6769230769232,957.7212669683256,887
2024-06-16,19.58308400460299,13.013808975834293,26.155172413793103,0.4269454123112659,3.006983240223464,9.499301675977652,10.22536231884058,960.0298642533936,956.9972850678732,886
2024-06-17,20.779326364692217,14.008826945412313,27.544663573085845,2.113286713286713,3.072268907563025,10.253727144866383,10.382978723404255,959.5995433789952,956.1954337899544,884
